id,cityId,name
2466,50,Cilimus
2467,160,Kemiri
2468,160,Sepatan
2469,162,Purwakarta
2470,162,Pulomerak
2471,154,Kopo
2472,154,Jawilan
2473,154,Pamarayan
2474,154,Tunjung Teja
2475,154,Petir
2476,154,Ciomas
2477,154,Baros
2478,154,Cikeusal
2479,154,Bandung
2480,154,Padarincang
2481,154,Cikande
2482,154,Pabuaran
2483,154,Kibin
2484,154,Kragilan
2485,154,Gunung Sari
2486,154,Binuang
2487,154,Mancak
2488,154,Ciruas
2489,154,Waringinkurung
2490,154,Carenang
2491,154,Lebak Wangi
2492,154,Kramatwatu
2493,154,Pontang
2494,154,Tanara
2495,154,Tirtayasa
2496,154,Bojonegara
2497,154,Pulo Ampel
2498,155,Cihara
2499,155,Cibeber
2500,155,Panggarangan
2501,155,Malingping
2502,155,Cigemlong
2503,155,Cijaku
2504,155,Banjarsari
2505,155,Cirinten
2506,155,Sobang
2507,155,Gunungkencana
2508,155,Bojongmanik
2509,155,Lebakgedong
2510,155,Leuwidamar
2511,155,Muncang
2512,155,Cipanas
2513,155,Sajira
2514,155,Cileles
2515,155,Curug Bitung
2516,155,Cimarga
2517,155,Rangkasbitung
2518,155,Kalanganyar
2519,155,Maja
2520,155,Cibadak
2521,155,Warunggunung
2522,167,Sukmajaya
2523,168,Karawang Barat
2524,168,Karawang Timur
2525,168,Rengasdengklok
2526,1,Ciambar
2527,168,Klari
2528,169,Plered
2529,170,Tanjungsari
2530,170,Cigudeg
2531,170,Kemang
2532,170,Tenjo
2533,170,Dramaga
2534,170,Ciseeng
2535,169,Wanayasa
2536,170,Babakan Madang
2537,1,Nagrak
2538,170,Leuwisadeng
2539,169,Babakancikao
2540,1,Parungkuda
2541,1,Cidahu
2542,170,Cariu
2543,170,Jasinga
2544,170,Jonggol
2545,168,Jatisari
2546,168,Rawamerta
2547,1,Cicurug
2548,168,Majalaya
2549,170,Ciawi
2550,170,Klapanunggal
2551,170,Ranca Bungur
2552,170,Nanggung
2553,168,Banyusari
2554,170,Leuwiliang
2555,171,Cimahi Tengah
2556,170,Caringin
2557,168,Batujaya
2558,170,Cisarua
2559,169,Tegalwaru
2560,168,Cilamaya Kulon
2561,167,Sawangan
2562,167,Beji
2563,170,Ciampea
2564,169,Campaka
2565,1,Bojonggenteng
2566,169,Bojong
2567,170,Gunung Putri
2568,167,Cipayung
2569,1,Parakansalak
2570,170,Bojong Gede
2571,7,Saguling
2572,170,Parung
2573,7,Ngamprah
2574,7,Cipeundeuy
2575,168,Tirtamulya
2576,167,Bojongsari
2577,168,Tirtajaya
2578,169,Jatiluhur
2579,169,Pondoksalam
2580,169,Bungursari
2581,168,Telagasari
2582,170,Sukaraja
2583,7,Padalarang
2584,1,Caringin
2585,168,Cibuaya
2586,170,Cibungbulang
2587,168,Purwasari
2588,170,Cigombong
2589,1,Kabandungan
2590,169,Sukatani
2591,170,Ciomas
2592,170,Pamijahan
2593,171,Cimahi Utara
2594,170,Sukamakmur
2595,170,Gunung Sindur
2596,170,Cijeruk
2597,169,Cibatu
2598,169,Kiarapedes
2599,171,Cimahi Selatan
2600,170,Cibinong
2601,170,Tenjolaya
2602,170,Rumpin
2603,7,Lembang
2604,170,Parung Panjang
2605,10,Cibeunying Kidul
2606,169,Pasawahan
2607,10,Cibeunying Kaler
2608,7,Parongpong
2609,168,Tegalwaru
2610,1,Cibadak
2611,169,Maniis
2612,1,Kadudampit
2613,7,Cikalongwetan
2614,168,Cilamaya Wetan
2615,168,Cikampek
2616,168,Cilebar
2617,168,Tempuran
2618,167,Tapos
2619,170,Sukajaya
2620,170,Cileungsi
2621,169,Darangdan
2622,168,Kota Baru
2623,167,Cilodong
2624,1,Sukalarang
2625,167,Cinere
2626,168,Pangkalan
2627,7,Cisarua
2628,10,Coblong
2629,169,Purwakarta
2630,7,Cipatat
2631,170,Megamendung
2632,10,Sukajadi
2633,168,Jayakerta
2634,169,Sukasari
2635,167,Cimanggis
2636,10,Bandung Wetan
2637,170,Tajurhalang
2638,170,Citeureup
2639,10,Cidadap
2640,168,Lemahabang
2641,167,Pancoran Mas
2642,168,Pedes
2643,10,Sukasari
2644,167,Limo
2645,1,Kalapanunggal
2646,10,Mandalajati
2647,168,Telukjambe Barat
2648,1,Sukabumi
2649,168,Kutawaluya
2650,168,Ciampel
2651,10,Cicendo
2652,10,Ujungberung
2653,170,Tamansari
2654,168,Telukjambe Timur
2655,168,Pakisjaya
2656,172,Jatisampurna
2657,172,Bantargebang
2658,172,Jatiasih
2659,172,Pondokmelati
2660,172,Mustikajaya
2661,172,Pondokgede
2662,172,Bekasi Selatan
2663,172,Bekasi Barat
2664,172,Medansatria
2665,172,Bekasi Utara
2666,172,Rawalumbu
2667,172,Bekasi Timur
2668,173,Bogor Tengah
2669,173,Bogor Barat
2670,173,Bogor Utara
2671,173,Bogor Timur
2672,173,Bogor Selatan
2673,173,Tanah Sareal
2674,174,Ciater
2675,174,Kasomalang
2676,174,Sagalaherang
2677,174,Jalancagak
2678,174,Serangpanjang
2679,174,Dawuan
2680,174,Subang
2681,174,Kalijati
2682,174,Cipeundeuy
2683,174,Cikaum
2684,174,Purwadadi
2685,174,Pabuaran
2686,174,Patokbeusi
2687,174,Ciasem
2688,174,Sukasari
2689,174,Blanakan
2690,175,Bojongmangu
2691,175,Cibarusah
2692,175,Serang Baru
2693,175,Setu
2694,175,Cikarang Pusat
2695,175,Cikarang Selatan
2696,175,Cikarang Barat
2697,175,Cikarang Timur
2698,175,Cikarang Utara
2699,175,Tambun Selatan
2700,175,Cibitung
2701,175,Kedung Waringin
2702,175,Karang Bahagia
2703,175,Sukatani
2704,175,Tambun Utara
2705,175,Pebayuran
2706,175,Tambelang
2707,175,Babelan
2708,175,Sukakarya
2709,175,Tarumajaya
2710,175,Sukawangi
2711,175,Cabangbungin
2712,175,Muaragembong
2713,51,Bojongpicung
2714,51,Cilaku
2715,51,Gekbrong
2716,51,Warungkondang
2717,51,Sukaluyu
2718,51,Haurwangi
2719,51,Karangtengah
2720,51,Cianjur
2721,51,Cugenang
2722,51,Ciranjang
2723,51,Mande
2724,51,Pacet
2725,51,Sukaresmi
2726,51,Cipanas
2727,51,Cikalongkulon
2728,52,Cilengkrang
2729,52,Cimenyan
2730,176,Pademangan
2731,177,Tambora
2732,178,Kramatjati
2733,178,Jatinegara
2734,178,Cipayung
2735,179,Mampang Prapatan
2736,178,Pasar Rebo
2737,180,Tanah Abang
2738,179,Pesanggrahan
2739,179,Tebet
2740,180,Senen
2741,178,Cakung
2742,180,Kemayoran
2743,180,Cempaka Putih
2744,177,Cengkareng
2745,178,Ciracas
2746,180,Gambir
2747,179,Jagakarsa
2748,180,Menteng
2749,179,Pancoran
2750,179,Cilandak
2751,179,Pasar Minggu
2752,176,Cilincing
2753,179,Kebayoran Baru
2754,178,Pulogadung
2755,178,Makasar
2756,179,Kebayoran Lama
2757,178,Duren Sawit
2758,177,Kebon Jeruk
2759,180,Johar Baru
2760,177,Taman Sari
2761,177,Grogol Petamburan
2762,179,Setiabudi
2763,180,Sawah Besar
2764,177,Pal Merah
2765,177,Kembangan
2766,177,Kalideres
2767,176,Penjaringan
2768,178,Matraman
2769,176,Tanjung Priok
2770,176,Kelapa Gading
2771,176,Koja
2772,181,Kepulauan Seribu Selatan
2773,166,Harjamukti
2774,165,Ciwaringin
2775,8,Cisarua
2776,164,Kedokan Bunder
2777,8,Jatigede
2778,105,Trangkil
2779,182,Dawe
2780,183,Sale
2781,182,Kota Kudus
2782,184,Pecangaan
2783,183,Pamotan
2784,184,Kalinyamatan
2785,105,Kayen
2786,105,Jaken
2787,183,Sumber
2788,183,Sulang
2789,182,Jekulo
2790,105,Gabus
2791,105,Tlogowungu
2792,183,Sedan
2793,39,Gajah
2794,105,Tayu
2795,183,Kaliori
2796,182,Undaan
2797,183,Gunem
2798,105,Gunungwungkal
2799,183,Sarang
2800,183,Sluke
2801,105,Winong
2802,105,Pati
2803,183,Rembang
2804,39,Demak
2805,105,Juwana
2806,105,Margoyoso
2807,183,Lasem
2808,105,Jakenan
2809,105,Gembong
2810,183,Kragan
2811,183,Bulu
2812,184,Mayong
2813,105,Cluwak
2814,182,Kaliwungu
2815,184,Welahan
2816,105,Wedarijaksa
2817,183,Pancur
2818,105,Tambakromo
2819,105,Pucakwangi
2820,105,Margorejo
2821,184,Batealit
2822,184,Bangsri
2823,184,Mlonggo
2824,105,Batangan
2825,184,Kembang
2826,184,Donorojo
2827,184,Pakis Aji
2828,39,Mijen
2829,182,Jati
2830,105,Dukuhseti
2831,184,Keling
2832,182,Mejobo
2833,184,Nalumsari
2834,39,Karanganyar
2835,184,Jepara
2836,94,Bancar
2837,165,Pasaleman
2838,10,Cibiru
2839,50,Japara
2840,52,Cileunyi
2841,185,Pekalongan Selatan
2842,32,Brebes
2843,45,Dukuhturi
2844,45,Warureja
2845,35,Siwalan
2846,60,Petarukan
2847,60,Comal
2848,64,Arjasa
2849,71,Tanjung Bumi
2850,82,Solokuro
2851,65,Ketapang
2852,64,Batuputih
2853,69,Pasean
2854,94,Jatirogo
2855,94,Kerek
2856,94,Merakurak
2857,82,Brondong
2858,94,Kenduruan
2859,100,Bogorejo
2860,174,Cisalak
2861,174,Cijambe
2862,174,Pagaden Barat
2863,174,Binong
2864,174,Tambakdahan
2865,184,Kedung
2866,184,Tahunan
2867,186,Binuang
2868,187,Karang Intan
2869,187,Sungai Tabuk
2870,188,Limpasu
2871,188,Batang Alai Timur
2872,189,Kendawangan
2873,187,Martapura Timur
2874,190,Satui
2875,187,Cintapuri Darussalam
2876,191,Banjarmasin Utara
2877,188,Hantakan
2878,187,Pengaron
2879,192,Pulau Laut Selatan
2880,188,Batu Benawa
2881,187,Aluh Aluh
2882,193,Jorong
2883,194,Kandangan
2884,195,Paminggir
2885,193,Batu Ampar
2886,193,Pelaihari
2887,194,Telaga Langsat
2888,194,Simpur
2889,196,Anjir Pasar
2890,188,Haruyan
2891,186,Tapin Tengah
2892,188,Batang Alai Selatan
2893,194,Angkinang
2894,187,Paramasan
2895,190,Kusan Hulu
2896,197,Kapuas Barat
2897,197,Kapuas Timur
2898,196,Anjir Muara
2899,197,Pulau Petak
2900,198,Pulang Pisau
2901,196,Marabahan
2902,191,Banjarmasin Tengah
2903,186,Tapin Utara
2904,196,Mandastana
2905,187,Martapura Barat
2906,190,Kusan Tengah
2907,187,Aranio
2908,194,Sungai Raya
2909,186,Hatungun
2910,196,Kuripan
2911,187,Astambul
2912,188,Batang Alai Utara
2913,188,Barabai
2914,186,Lokpaikat
2915,199,Baamang
2916,196,Wanaraya
2917,199,Pulau Hanaut
2918,187,Beruntung Baru
2919,195,Babirik
2920,200,Kotawaringin Lama
2921,196,Cerbon
2922,194,Daha Barat
2923,198,Maliku
2924,196,Barambai
2925,199,Mentaya Hilir Utara
2926,194,Kalumpang
2927,196,Bakumpai
2928,196,Jejangkit
2929,192,Pulaulaut Sigam
2930,201,Hanau
2931,198,Kahayan Kuala
2932,193,Bajuin
2933,186,Bakarangan
2934,202,Katingan Kuala
2935,197,Kapuas Hilir
2936,194,Daha Utara
2937,192,Pulau Sebuku
2938,186,Piani
2939,187,Sambung Makmur
2940,197,Bataguh
2941,196,Belawang
2942,196,Tabukan
2943,197,Tamban Catur
2944,192,Pulau Laut Tanjung Selayar
2945,201,Seruyan Raya
2946,188,Labuan Amas Selatan
2947,203,Cempaka
2948,187,Tatah Makmur
2949,192,Kelumpang Hulu
2950,199,Mentawa Baru Ketapang
2951,201,Seruyan Hilir Timur
2952,190,Angsana
2953,194,Daha Selatan
2954,192,Sampanahan
2955,191,Banjarmasin Timur
2956,188,Pandawan
2957,187,Kertak Hanyar
2958,188,Labuan Amas Utara
2959,193,Takisung
2960,186,Bungur
2961,201,Danau Sembuluh
2962,187,Gambut
2963,193,Bati Bati
2964,195,Sungai Pandan
2965,197,Kapuas Kuala
2966,186,Candi Laras Selatan
2967,190,Simpang Empat
2968,200,Arut Selatan
2969,187,Mataraman
2970,190,Kusan Hilir
2971,197,Basarang
2972,199,Teluk Sampit
2973,191,Banjarmasin Barat
2974,199,Mentaya Hilir Selatan
2975,191,Banjarmasin Selatan
2976,193,Panyipatan
2977,186,Candi Laras Utara
2978,192,Kelumpang Barat
2979,187,Simpang Empat
2980,200,Kumai
2981,194,Padang Batung
2982,190,Teluk Kepayang
2983,190,Karang Bintang
2984,190,Sungai Loban
2985,192,Pulau Laut Timur
2986,190,Batu Licin
2987,201,Seruyan Hilir
2988,193,Kurau
2989,196,Alalak
2990,198,Pandih Batu
2991,197,Kapuas Murung
2992,187,Sungai Pinang
2993,197,Dadahup
2994,200,Pangkalan Banteng
2995,196,Tabunganen
2996,187,Martapura
2997,193,Tambang Ulang
2998,193,Kintap
2999,190,Mantewe
3000,192,Kelumpang Selatan
3001,193,Bumi Makmur
3002,192,Hampang
3003,186,Tapin Selatan
3004,196,Tamban
3005,195,Amuntai Tengah
3006,196,Rantau Badauh
3007,192,Pulaulaut Utara
3008,202,Kamipang
3009,199,Seranau
3010,198,Jabiren
3011,192,Pulau Laut Barat
3012,192,Sungai Durian
3013,192,Kelumpang Tengah
3014,190,Kuranji
3015,203,Landasan Ulin
3016,203,Banjarbaru Selatan
3017,192,Pamukan Selatan
3018,194,Loksado
3019,197,Mantangai
3020,196,Mekarsari
3021,189,Manis Mata
3022,200,Pangkalan Lada
3023,186,Salam Babaris
3024,204,Tebing Tinggi
3025,202,Mendawai
3026,205,Sukamara
3027,192,Pulau Laut Kepulauan
3028,203,Banjarbaru Utara
3029,205,Jelai
3030,192,Pulau Sembilan
3031,203,Liang Anggang
3032,192,Kelumpang Hilir
3033,187,Telaga Bauntung
3034,192,Kelumpang Utara
3035,198,Sebangau Kuala
3036,192,Pulau Laut Tengah
3037,197,Selat
3038,195,Banjang
3039,50,Pasawahan
3040,50,Mandirancan
3041,50,Pancalang
3042,174,Tanjungsiang
3043,174,Cibogo
3044,174,Cipunagara
3045,174,Pagaden
3046,174,Compreng
3047,174,Pusakajaya
3048,174,Pamanukan
3049,174,Pusakanagara
3050,174,Legonkulon
3051,35,Wonokerto
3052,45,Kramat
3053,39,Wedung
3054,185,Pekalongan Utara
3055,206,Tegal Selatan
3056,185,Pekalongan Barat
3057,39,Bonang
3058,206,Margadana
3059,206,Tegal Barat
3060,185,Pekalongan Timur
3061,206,Tegal Timur
3062,60,Ulujami
3063,181,Kepulauan Seribu Utara
3064,184,Karimunjawa
3065,62,Sangkapura
3066,82,Paciran
3067,94,Tuban
3068,94,Jenu
3069,94,Tambakboyo
3070,62,Tambak
3071,64,Masalembu
3072,182,Bae
3073,182,Gebog
3074,207,Alor Selatan
3075,208,Tasifetotimur
3076,209,Fatuleu
3077,210,Fautmolo
3078,211,Tanjung Bunga
3079,211,Lewolema
3080,210,Amanuban Timur
3081,212,Rote Tengah
3082,213,Elar Selatan
3083,214,Detusoko
3084,215,Lembor
3085,216,Kobalima
3086,208,Lamaknen Selatan
3087,213,Elar
3088,213,Rana Mese
3089,210,Toianas
3090,210,Amanatun Utara
3091,209,Amarasi Barat
3092,217,Kota Waikabubak
3093,217,Loli
3094,218,Golewa Barat
3095,217,Lamboya
3096,210,Kota Soe
3097,214,Ndona Timur
3098,209,Amfoang Barat Laut
3099,219,Boawae
3100,220,Kota Lama
3101,215,Kuwus Barat
3102,221,Insana Tengah
3103,212,Pantai Baru
3104,221,Bikomi Tengah
3105,209,Amarasi Selatan
3106,210,Amanuban Tengah
3107,222,Umbu Ratu Nggay
3108,212,Landu Leko
3109,210,Kolbano
3110,216,Malaka Tengah
3111,221,Miomafo Barat
3112,221,Insana Barat
3113,212,Lobalain
3114,215,Kuwus
3115,211,Kelubagolit
3116,209,Sulamu
3117,211,Solor Selatan
3118,209,Kupang Barat
3119,210,Noebana
3120,221,Bikomi Nilulat
3121,221,Naibenu
3122,210,Amanatun Selatan
3123,210,Kuatnana
3124,221,Biboki Selatan
3125,215,Lembor Selatan
3126,218,Bajawa
3127,222,Mamboro
3128,221,Insana
3129,221,Biboki Tan Pah
3130,216,Weliman
3131,223,Sabu Tengah
3132,219,Aesesa
3133,218,Riung
3134,224,Satar Mese
3135,224,Langke Rembong
3136,210,Fatukopa
3137,221,Miomafo Timur
3138,216,Rinhat
3139,225,Ile Ape
3140,210,Mollo Utara
3141,226,Nita
3142,216,Botin Leobele
3143,209,Takari
3144,218,Golewa Selatan
3145,226,Talibura
3146,209,Nekamese
3147,207,Lembur
3148,207,Pantar Tengah
3149,207,Mataru
3150,227,Rindi
3151,227,Pahunga Lodu
3152,226,Kangae
3153,214,Wolowaru
3154,228,Kodi Bangedo
3155,222,Katiku Tana Selatan
3156,227,Lewa
3157,211,Wotan Ulumando
3158,211,Solor Barat
3159,209,Kupang Tengah
3160,209,Kupang Timur
3161,213,Kota Komba
3162,211,Solor Timur
3163,223,Hawu Mehara
3164,214,Lepembusu Kelisoke
3165,214,Wewaria
3166,226,Waiblama
3167,214,Lio Timur
3168,227,Nggaha Ori Angu
3169,214,Nangapanda
3170,215,Mbeliling
3171,227,Karera
3172,210,Nunbena
3173,228,Wewewa Tengah
3174,207,Alor Timur
3175,213,Lamba Leda Timur
3176,214,Ende Selatan
3177,215,Boleng
3178,228,Kodi
3179,227,Tabundung
3180,211,Adonara Timur
3181,225,Wulandoni
3182,225,Lebatukan
3183,217,Wanokaka
3184,207,Alor Timur Laut
3185,218,Soa
3186,217,Tana Righu
3187,212,Loaholu
3188,221,Mutis
3189,221,Biboki Utara
3190,210,Kuanfatu
3191,228,Wewewa Barat
3192,227,Pinu Pahar
3193,210,Noebeba
3194,212,Rote Selatan
3195,215,Ndoso
3196,207,Teluk Mutiara
3197,228,Wewewa Timur
3198,212,Rote Barat Laut
3199,227,Kanatang
3200,228,Wewewa Selatan
3201,211,Titehena
3202,214,Wolojita
3203,219,Wolowae
3204,214,Ende
3205,219,Aesesa Selatan
3206,213,Lamba Leda
3207,224,Rahong Utara
3208,208,Kota Atambua
3209,207,Pantar Timur
3210,223,Sabu Barat
3211,207,Alor Barat Laut
3212,224,Satar Mese Barat
3213,221,Bikomi Utara
3214,216,Laenmanen
3215,209,Amarasi
3216,210,Ki'E
3217,208,Raimanuk
3218,225,Naga Wutung
3219,211,Adonara
3220,224,Cibal Barat
3221,211,Ile Mandiri
3222,218,Jerebuu
3223,215,Komodo
3224,218,Inerie
3225,214,Ende Timur
3226,211,Witihama
3227,225,Buyasuri
3228,210,Tobu
3229,218,Golewa
3230,225,Ile Ape Timur
3231,224,Satar Mese Utara
3232,224,Reok Barat
3233,208,Raihat
3234,210,Kualin
3235,207,Alor Tengah Utara
3236,219,Nangaroro
3237,211,Adonara Barat
3238,228,Loura
3239,214,Kota Baru
3240,207,Abad Selatan
3241,221,Miomaffo Tengah
3242,220,Oebobo
3243,209,Fatuleu Barat
3244,210,Batu Putih
3245,221,Biboki Anleu
3246,226,Palue
3247,210,Mollo Selatan
3248,210,Amanuban Barat
3249,221,Bikomi Selatan
3250,221,Kota Kefamenanu
3251,225,Atadei
3252,208,Tasifeto Barat
3253,208,Atambua Barat
3254,216,Io Kufeu
3255,221,Biboki Moenleu
3256,218,Bajawa Utara
3257,218,Wolomeze
3258,226,Tana Wawo
3259,219,Mauponggo
3260,225,Nubatukan
3261,219,Keo Tengah
3262,209,Semau
3263,209,Semau Selatan
3264,214,Maurole
3265,213,Sambi Rampas
3266,226,Kewapante
3267,216,Malaka Barat
3268,227,Umalulu
3269,227,Lewa Tidahu
3270,226,Bola
3271,222,Umbu Ratu Nggay Barat
3272,222,Katiku Tana
3273,216,Sasitamean
3274,214,Detukeli
3275,224,Lelak
3276,210,Polen
3277,223,Sabu Liae
3278,224,Ruteng
3279,215,Sano Nggoang
3280,224,Wae Rii
3281,218,Aimere
3282,211,Larantuka
3283,228,Kodi Balaghar
3284,226,Doreng
3285,228,Kodi Utara
3286,207,Pantar
3287,226,Alok Barat
3288,225,Omesuri
3289,227,Kambata Mapambuhang
3290,226,Alok Timur
3291,227,Mahu
3292,226,Waigete
3293,228,Kota Tambolaka
3294,211,Wulanggitang
3295,215,Pacar
3296,213,Borong
3297,227,Kambera
3298,227,Matawai La Pawu
3299,222,Umbu Ratu Nggay Tengah
3300,224,Reok
3301,211,Demon Pagong
3302,213,Lamba Leda Selatan
3303,215,Macang Pacar
3304,215,Welak
3305,205,Pantai Lunci
3306,195,Danau Panggang
3307,229,Jenamas
3308,107,Liukang Kalmas
3309,230,Pulau-Pulau Terselatan
3310,230,Pulau-Pulau Babar Timur
3311,230,Wetar
3312,230,Wetar Timur
3313,230,Pulau Masela
3314,230,Mndona Hiera
3315,230,Pulau Leti
3316,230,Damer
3317,230,Wetar Utara
3318,230,Pulau Wetang
3319,230,Pulau-Pulau Babar
3320,230,Kepulauan Romang
3321,230,Wetar Barat
3322,230,Dawelor Dawera
3323,230,Moa Lakor
3324,230,Pulau Lakor
3325,230,Kisar Utara
3326,28,Hu'U
3327,28,Manggalewa
3328,28,Dompu
3329,29,Soromandi
3330,29,Sape
3331,28,Woja
3332,29,Wera
3333,23,Tarano
3334,29,Monta
3335,29,Palibelo
3336,29,Madapangga
3337,29,Bolo
3338,29,Sanggar
3339,29,Donggo
3340,29,Belo
3341,29,Woha
3342,231,Rasanae Barat
3343,231,Rasanae Timur
3344,28,Kempo
3345,29,Langgudu
3346,29,Lambu
3347,28,Pajo
3348,231,Asakota
3349,29,Lambitu
3350,29,Wawo
3351,29,Parado
3352,28,Kilo
3353,231,Raba
3354,29,Ambalawi
3355,231,Mpunda
3356,210,Oenino
3357,214,Ndori
3358,214,Pulau Ende
3359,209,Amfoang Utara
3360,221,Musi
3361,220,Kota Raja
3362,216,Kobalima Timur
3363,207,Kabola
3364,216,Wewiku
3365,207,Pantar Baru Laut
3366,212,Ndao Nuse
3367,223,Raijua
3368,221,Noemuti
3369,226,Hewokloang
3370,226,Lela
3371,207,Pantar Barat
3372,224,Cibal
3373,212,Rote Timur
3374,210,Amanuban Selatan
3375,220,Alak
3376,212,Rote Barat Daya
3377,208,Lasiolat
3378,209,Taebenu
3379,221,Insana Fafinesu
3380,210,Boking
3381,211,Adonara Tengah
3382,211,Ile Boleng
3383,220,Maulafa
3384,210,Kok Baun
3385,218,Riung Barat
3386,210,Mollo Barat
3387,226,Mego
3388,209,Amfoang Tengah
3389,210,Mollo Tengah
3390,210,Kot Olin
3391,209,Amfoang Barat Daya
3392,211,Ile Bura
3393,221,Biboki Feotleu
3394,212,Rote Barat
3395,214,Maukaro
3396,223,Sabu Timur
3397,228,Wewewa Utara
3398,214,Ende Utara
3399,213,Congkar
3400,214,Kelimutu
3401,216,Malaka Timur
3402,208,Lamaknen
3403,226,Magepanda
3404,208,Kakuluk Mesak
3405,208,Nanaet Duabesi
3406,226,Mapitara
3407,209,Amabi Oefeto Timur
3408,209,Amarasi Timur
3409,210,Nunkolo
3410,209,Amabi Oefeto
3411,208,Atambua Selatan
3412,209,Amfoang Selatan
3413,210,Fatumnasi
3414,221,Insana Utara
3415,217,Laboya Barat
3416,213,Lamba Leda Utara
3417,213,Kota Komba Utara
3418,226,Alok
3419,227,Wulla Waijelu
3420,221,Noemuti Timur
3421,207,Alor Barat Daya
3422,227,Kota Waingapu
3423,227,Ngadu Ngala
3424,227,Haharu
3425,227,Pandawai
3426,207,Pureman
3427,227,Kahaungu Eti
3428,227,Paberiwai
3429,214,Ndona
3430,220,Kelapa Lima
3431,214,Ende Tengah
3432,209,Amfoang Timur
3433,227,Katala Hamu Lingu
3434,226,Koting
3435,226,Paga
3436,226,Nelle
3437,210,Santian
3438,207,Pulau Pura
3439,209,Fatuleu Tengah
3440,232,Lanrisang
3441,233,Sajoanging
3442,234,Galesong Selatan
3443,235,Sinjai Barat
3444,236,Bontomatene
3445,237,Bontoramba
3446,238,Bontonompo
3447,107,Segeri
3448,239,Lilirilau
3449,240,Maiwa
3450,240,Baroko
3451,241,Gantorang
3452,242,Bua
3453,235,Sinjai Tengah
3454,243,Eremerasa
3455,243,Pajukukang
3456,244,Bantimurung
3457,245,Towuti
3458,245,Malili
3459,241,Bulukumpa
3460,244,Malllawa
3461,232,Duampanua
3462,236,Bontomanai
3463,234,Polombangkeng Utara
3464,240,Bungin
3465,232,Lembang
3466,242,Ponrang Selatan
3467,236,Taka Bonerate
3468,241,Bonto Tiro
3469,246,Bone Bone
3470,107,Labakkang
3471,233,Pitumpanua
3472,235,Sinjai Borong
3473,240,Masalle
3474,232,Batu Lappa
3475,247,Saluputi
3476,246,Sabbang Selatan
3477,241,Rilauale
3478,238,Biringbulu
3479,241,Kajang
3480,240,Anggeraja
3481,248,Soppeng Riaja
3482,247,Bittuang
3483,245,Wotu
3484,245,Tomoni
3485,238,Parangloe
3486,247,Masanda
3487,239,Ganra
3488,244,Camba
3489,107,Mandalle
3490,233,Penrang
3491,246,Malangke
3492,245,Burau
3493,246,Mappedeceng
3494,244,Tompobulu
3495,233,Sabangparu
3496,241,Kindang
3497,246,Baebunta Selatan
3498,237,Bangkala Barat
3499,249,Pitu Riawa
3500,241,Ujungloe
3501,249,Dua Pitue
3502,249,Pitu Riase
3503,238,Manuju
3504,238,Parigi
3505,238,Bontomarannu
3506,236,Bontosikuyu
3507,248,Balusu
3508,241,Bonto Bahari
3509,107,Bungoro
3510,238,Barombong
3511,235,Sinjai Timur
3512,238,Bungaya
3513,234,Galesong
3514,248,Mallusetasi
3515,233,Bola
3516,240,Alla
3517,238,Tombolopao
3518,242,Basse Sangtempe
3519,238,Bajeng
3520,240,Baraka
3521,242,Bajo Barat
3522,242,Latimojong
3523,242,Basse Sangtempe Utara
3524,240,Malua
3525,243,Tompo Bulu
3526,244,Bontoa
3527,107,Tondong Tallasa
3528,243,Sinoa
3529,244,Moncong Loe
3530,243,Bissappu
3531,243,Uluere
3532,244,Lau
3533,237,Turatea
3534,244,Mandai
3535,244,Marusu
3536,244,Simbang
3537,237,Tarowang
3538,238,Palangga
3539,236,Bontoharu
3540,238,Tompobullu
3541,237,Rumbia
3542,237,Tamalatea
3543,234,Galesong Utara
3544,237,Kelara
3545,236,Buki
3546,238,Bontolempangang
3547,237,Bangkala
3548,234,Mangarabombang
3549,238,Bajeng Barat
3550,238,Bontonompo Selatan
3551,244,Maros Baru
3552,241,Herlang
3553,237,Arungkeke
3554,238,Pattalasang
3555,233,Takkalalla
3556,233,Majauleng
3557,235,Tellu Limpoe
3558,249,Watang Pulu
3559,249,Panca Rijang
3560,248,Pujananting
3561,235,Sinjai Selatan
3562,235,Bulupoddo
3563,239,Marioriawa
3564,246,Baebunta
3565,232,Mattiro Bulu
3566,246,Tana Lili
3567,237,Batang
3568,242,Bajo
3569,240,Curio
3570,242,Suli Barat
3571,242,Bua Ponrang
3572,242,Ponrang
3573,240,Buntu Batu
3574,246,Sabbang
3575,247,Mappak
3576,240,Enrekang
3577,234,Polombangkeng Selatan
3578,240,Cendana
3579,245,Tomoni Timur
3580,246,Malangke Barat
3581,249,Panca Lautang
3582,244,Cenrana
3583,233,Keera
3584,239,Citta
3585,239,Marioriwawo
3586,248,Tanete Rilau
3587,244,Tanralili
3588,249,Watang Sidenreng
3589,239,Donri Donri
3590,248,Barru
3591,248,Tanete Riaja
3592,233,Tanasitolo
3593,239,Liliraja
3594,107,Minasa Tene
3595,233,Maniangpajo
3596,243,Gantarang Keke
3597,246,Sukamaju
3598,246,Masamba
3599,233,Pammana
3600,249,Kulo
3601,249,Maritengngae
3602,243,Bantaeng
3603,244,Turikale
3604,235,Sinjai Utara
3605,249,Tellu Limpoe
3606,107,Pangkajene
3607,250,Manggala
3608,233,Tempe
3609,107,Marang
3610,234,Pattallassang
3611,250,Mamajang
3612,250,Biringkanaya
3613,237,Binamu
3614,250,Tamalate
